category,over_represented_pvalue,numDEInCat,numInCat,FDR
GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.2063858892085244,3,114,0.5690289622144943
GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,0.20647420880592116,1,18,0.5690289622144943
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.20656995725719016,19,1132,0.5690289622144943
GO_SODIUM_CHANNEL_COMPLEX,0.20727804945441775,1,18,0.5697454905383283
GO_IMMUNE_RESPONSE_TO_TUMOR_CELL,0.2072875986431774,1,16,0.5697454905383283
GO_REGULATION_OF_URINE_VOLUME,0.20772131194849325,1,17,0.5697454905383283
GO_GRANULOCYTE_CHEMOTAXIS,0.20827413638701414,2,61,0.5697454905383283
GO_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.20831157836445702,1,16,0.5697454905383283
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,0.20834455957052583,2,61,0.5697454905383283
GO_GLYCOPROTEIN_CATABOLIC_PROCESS,0.20857926474466357,1,18,0.5697454905383283
GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS,0.20864238440787294,2,60,0.5697454905383283
GO_VESICLE_DOCKING,0.2091802290619745,2,60,0.5700153450633184
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.20919449840693552,1,17,0.5700153450633184
GO_INTRACELLULAR_TRANSPORT,0.20972802526947837,25,1506,0.5701910560386285
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS,0.20976869508439638,1,17,0.5701910560386285
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,0.2099391323625328,1,16,0.5701910560386285
GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,0.2111250840722614,1,17,0.5714708429905284
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,0.21140280048861998,1,16,0.5714708429905284
GO_PROTEIN_LIPID_COMPLEX_BINDING,0.2114220001343368,1,19,0.5714708429905284
GO_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS,0.21154099922280145,1,16,0.5714708429905284
GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS,0.21154646315076817,1,17,0.5714708429905284
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.21219652596295446,2,61,0.5726118699536807
GO_VESICLE_CYTOSKELETAL_TRAFFICKING,0.21247754231786095,2,64,0.572755647298414
GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS,0.21324106200564677,1,17,0.5741983628952908
GO_REGULATION_OF_GASTRULATION,0.2134696816782729,1,17,0.5741991972415577
GO_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.21405415216883625,8,408,0.5747385968115892
GO_CIRCULATORY_SYSTEM_PROCESS,0.21424251657000482,9,482,0.5747385968115892
GO_GLYCOSYLCERAMIDE_METABOLIC_PROCESS,0.21435578680289094,1,18,0.5747385968115892
GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,0.2153675544908435,1,18,0.5768364212401187
GO_HOMEOSTATIC_PROCESS,0.21562322279944873,24,1471,0.5769068141921421
GO_REGULATION_OF_AUTOPHAGY,0.2159044274001078,6,290,0.5770453080884921
GO_MACROPHAGE_ACTIVATION,0.21669028088484327,2,65,0.5778471379332775
GO_P53_BINDING,0.21682592793464023,2,64,0.5778471379332775
GO_DENDRITIC_SPINE_MAINTENANCE,0.21728134683870015,1,19,0.5778471379332775
GO_ACUTE_INFLAMMATORY_RESPONSE,0.21732604511481127,2,63,0.5778471379332775
GO_GLYCOSIDE_METABOLIC_PROCESS,0.21744741905479312,1,17,0.5778471379332775
GO_HYALURONAN_CATABOLIC_PROCESS,0.2175829978619538,1,18,0.5778471379332775
GO_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE,0.2185871420630417,1,18,0.5799015424984704
GO_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.2201852314027552,1,16,0.582957527424219
GO_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,0.22020264455387994,1,19,0.582957527424219
GO_MACROAUTOPHAGY,0.2216346758598145,6,288,0.5861316611855242
GO_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.22272719367673077,2,65,0.5872050842846069
GO_STEROL_BIOSYNTHETIC_PROCESS,0.22314646703711905,2,64,0.5872050842846069
GO_CHEMICAL_HOMEOSTASIS,0.22314994495444979,15,872,0.5872050842846069
GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.22319266418935896,6,297,0.5872050842846069
GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS,0.22332108903892867,1,17,0.5872050842846069
GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY,0.22344145751903333,1,17,0.5872050842846069
GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,0.22370148057688094,1,20,0.5872747637274066
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,0.2245632245887805,1,19,0.5873234290731023
GO_RNA_POLYMERASE_II_CORE_PROMOTER_SEQUENCE_SPECIFIC_DNA_BINDING,0.22465234255145325,1,18,0.5873234290731023
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,0.2246943039655434,2,64,0.5873234290731023
GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,0.22519145235996973,4,178,0.5873234290731023
GO_ESTABLISHMENT_OF_CELL_POLARITY,0.22530801358643884,3,125,0.5873234290731023
GO_REGULATION_OF_PROTEIN_BINDING,0.22532756837680468,4,174,0.5873234290731023
GO_STRIATED_MUSCLE_THIN_FILAMENT,0.22536786226376215,1,17,0.5873234290731023
GO_CELL_MORPHOGENESIS,0.22568415668603323,15,912,0.5873234290731023
GO_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.2260479364181615,1,19,0.5873234290731023
GO_CLATHRIN_COATED_PIT,0.22605529993748036,2,69,0.5873234290731023
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.22638980354096483,4,177,0.5875386504171836
GO_FIBROBLAST_APOPTOTIC_PROCESS,0.2267998509698612,1,19,0.5875386504171836
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.22703848452382588,1,18,0.5875386504171836
GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.22719055946041242,4,170,0.5875386504171836
GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,0.22730620550931196,1,20,0.5875386504171836
GO_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.22795401547289212,1,18,0.5886081611030017
GO_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,0.2288253642577693,1,19,0.589950846544402
GO_PDZ_DOMAIN_BINDING,0.22908349012694856,2,68,0.589950846544402
GO_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.22951051277806678,4,176,0.589950846544402
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING,0.2295389466576117,1,18,0.589950846544402
GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY,0.22964687028507735,1,17,0.589950846544402
GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,0.23012532853803266,5,246,0.5905767359930124
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,0.23076360108424535,1,18,0.5909316449307472
GO_CAMP_METABOLIC_PROCESS,0.23165959891406065,1,20,0.5909316449307472
GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,0.23198715985881613,1,18,0.5909316449307472
GO_REGULATION_OF_IMMUNE_RESPONSE,0.23215438455693627,10,547,0.5909316449307472
GO_MICROTUBULE_ANCHORING,0.23242246760455892,1,21,0.5909316449307472
GO_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.23252772557185242,1,19,0.5909316449307472
GO_CERAMIDE_CATABOLIC_PROCESS,0.23268070556216253,1,18,0.5909316449307472
GO_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,0.23283361949249867,1,19,0.5909316449307472
GO_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,0.232897627584418,1,19,0.5909316449307472
GO_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.23319636030835866,2,66,0.5909316449307472
GO_REGULATION_OF_CHROMOSOME_SEPARATION,0.23324105260942105,2,65,0.5909316449307472
GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.23337217979824182,1,19,0.5909316449307472
GO_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.23370284751479192,2,69,0.5909316449307472
GO_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION,0.23383611063213056,1,19,0.5909316449307472
GO_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,0.23400972577104312,1,20,0.5909316449307472
GO_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,0.23470653293556704,1,19,0.5909316449307472
GO_PHOSPHATIDIC_ACID_BINDING,0.2349786125565913,1,19,0.5909316449307472
GO_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS,0.23500857755072974,1,19,0.5909316449307472
GO_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.23503847716407023,1,18,0.5909316449307472
GO_CARBON_OXYGEN_LYASE_ACTIVITY,0.2353128943013253,2,63,0.5909316449307472
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,0.23537005410064474,3,124,0.5909316449307472
GO_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION,0.2355681037419941,1,20,0.5909316449307472
GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,0.2356677693302344,1,19,0.5909316449307472
GO_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,0.23608135659024812,4,180,0.5913790954427033
GO_MICROTUBULE_POLYMERIZATION,0.23669461495657998,2,69,0.5916107439082057
GO_CARBOHYDRATE_KINASE_ACTIVITY,0.23679200232052222,1,19,0.5916107439082057
GO_REGULATION_OF_NEUROGENESIS,0.2368795304634446,6,313,0.5916107439082057
GO_INTESTINAL_ABSORPTION,0.2372864623731821,1,20,0.5919858243133205
GO_RESPONSE_TO_ACIDIC_PH,0.23750047583782918,1,19,0.5919858243133205
GO_MUSCLE_CELL_MIGRATION,0.23899632250077774,2,71,0.5935964092939313
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,0.23910344037108694,2,70,0.5935964092939313
GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,0.23911434267172915,3,129,0.5935964092939313
GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,0.2391879110460311,2,73,0.5935964092939313
GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING,0.23952873425971344,1,19,0.5935964092939313
GO_MICROVILLUS_MEMBRANE,0.23956276557985698,1,20,0.5935964092939313
GO_GOLGI_TO_VACUOLE_TRANSPORT,0.23988266514698497,1,20,0.5937001590983763
GO_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY,0.24007676413640106,1,21,0.5937001590983763
GO_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,0.24036290939811375,1,20,0.5937316626570417
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.24056165576442362,4,188,0.5937316626570417
GO_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,0.24098835886215805,10,546,0.5942016887630662
GO_REGULATION_OF_CELL_FATE_COMMITMENT,0.2414043320460784,1,19,0.5946443634631607
GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION,0.24178371353793515,1,20,0.5946779339628038
GO_CARBOHYDRATE_PHOSPHORYLATION,0.2418908653852677,1,20,0.5946779339628038
GO_MICROTUBULE_PLUS_END_BINDING,0.24246255569005806,1,21,0.5955012964457969
GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,0.2434365380989792,2,68,0.5973101398233489
GO_MATING_BEHAVIOR,0.24421496649517938,1,20,0.5986361020812633
GO_INTERLEUKIN_17_PRODUCTION,0.24458543098824287,1,19,0.598760724583306
GO_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.24474195819945863,1,20,0.598760724583306
GO_PEROXISOMAL_MEMBRANE_TRANSPORT,0.24547703400134682,1,20,0.5997712667011534
GO_INSULIN_RECEPTOR_BINDING,0.24581147511816626,1,22,0.5997712667011534
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION,0.24602085077784888,1,20,0.5997712667011534
GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.24610892534218304,3,121,0.5997712667011534
GO_LYSOPHOSPHOLIPASE_ACTIVITY,0.24636705815708893,1,20,0.5998191202953327
GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION,0.24677906734127633,1,19,0.6002411550902418
GO_PINOCYTOSIS,0.24802267790191126,1,22,0.602077820481232
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,0.24809231798096,1,20,0.602077820481232
GO_AXO_DENDRITIC_TRANSPORT,0.24825236574116805,2,69,0.602077820481232
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS,0.248991354961396,1,20,0.6032883022426888
GO_REGULATION_OF_RECEPTOR_BINDING,0.24954984805467795,1,21,0.6038462770770481
GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,0.2497018402227157,3,124,0.6038462770770481
GO_LIVER_MORPHOGENESIS,0.25005178772538866,1,21,0.6041116677515393
GO_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION,0.25042134780545205,1,22,0.6044238864978042
GO_NEUROPEPTIDE_BINDING,0.25128439556110727,1,20,0.6059254600538684
GO_AMYLOID_FIBRIL_FORMATION,0.25208359069510783,1,19,0.6059489744928113
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,0.2521110363562259,1,20,0.6059489744928113
GO_ACID_THIOL_LIGASE_ACTIVITY,0.25217738201847695,1,22,0.6059489744928113
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS,0.25241149763752724,1,23,0.6059489744928113
GO_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING,0.2524988172041615,1,23,0.6059489744928113
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.25302079071197525,4,179,0.6066227727746594
GO_RESPONSE_TO_PROSTAGLANDIN_E,0.2541876817018766,1,21,0.6088400185525902
GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,0.2550621039047475,1,20,0.6092783871017203
GO_PHAGOCYTIC_VESICLE,0.25508555017238604,3,126,0.6092783871017203
GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,0.2550974718163465,2,66,0.6092783871017203
GO_POTASSIUM_ION_HOMEOSTASIS,0.2558162211640988,1,22,0.6099199108945293
GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY,0.25585109582255605,5,243,0.6099199108945293
GO_PROTEIN_TARGETING_TO_LYSOSOME,0.2565561290006012,1,22,0.6105138089587724
GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING,0.25658572408326935,1,22,0.6105138089587724
GO_MYELOID_LEUKOCYTE_MIGRATION,0.2572651838284527,3,125,0.6106636552532247
GO_TRANSEPITHELIAL_TRANSPORT,0.2573301158099688,1,22,0.6106636552532247
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.25776126114485454,3,129,0.6106636552532247
GO_RETROGRADE_AXONAL_TRANSPORT,0.2579345311497614,1,22,0.6106636552532247
GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,0.258039543127812,1,21,0.6106636552532247
GO_ALPHA_ACTININ_BINDING,0.25818625782197474,1,22,0.6106636552532247
GO_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,0.25834836150673207,1,21,0.6106636552532247
GO_ALCOHOL_BINDING,0.25943136779954457,2,73,0.6108974861872968
GO_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE,0.2594805719156342,1,22,0.6108974861872968
GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING,0.2597018616805188,1,21,0.6108974861872968
GO_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.2597530700898609,1,21,0.6108974861872968
GO_SULFUR_COMPOUND_METABOLIC_PROCESS,0.26000739386976146,6,302,0.6108974861872968
GO_CYTOSKELETON_ORGANIZATION,0.2600107006440515,18,1126,0.6108974861872968
GO_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY,0.2603990373167854,1,21,0.6108974861872968
GO_REGULATION_OF_BINDING,0.26042966788429195,6,308,0.6108974861872968
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.2606334006675823,1,20,0.6108974861872968
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,0.26089000283634867,2,72,0.6109295690255278
GO_REGULATION_OF_RNA_SPLICING,0.2617393672721212,3,124,0.6114862502766414
GO_DEAMINASE_ACTIVITY,0.2620682406100599,1,21,0.6114862502766414
GO_CELL_VOLUME_HOMEOSTASIS,0.2622710970763508,1,23,0.6114862502766414
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0.2623484335273334,2,72,0.6114862502766414
GO_PORE_COMPLEX,0.26333190931361206,1,21,0.6114862502766414
GO_POSITIVE_REGULATION_OF_NEUROGENESIS,0.2633702523333945,4,195,0.6114862502766414
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS,0.2634001100210579,6,308,0.6114862502766414
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING,0.26395644989837186,1,22,0.6114862502766414
GO_REGULATION_OF_MEMBRANE_REPOLARIZATION,0.26413282586610515,1,23,0.6114862502766414
GO_POSITIVE_REGULATION_OF_EXOCYTOSIS,0.2642131708342993,2,72,0.6114862502766414
GO_REGULATION_OF_CILIUM_MOVEMENT,0.26427097490882134,1,21,0.6114862502766414
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,0.26465465305298586,1,21,0.6114862502766414
GO_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,0.2646911077470821,1,22,0.6114862502766414
GO_RETROMER_COMPLEX,0.2651600640918059,1,22,0.6114862502766414
GO_NEGATIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT,0.2653031600788482,2,72,0.6114862502766414
GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,0.26530577181918924,3,127,0.6114862502766414
GO_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.2654832810202318,1,23,0.6114862502766414
GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS,0.2655041691061998,18,1095,0.6114862502766414
GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_ORIENTATION,0.26583519644563314,1,23,0.6116884895340964
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.26626131612060333,1,20,0.6120789899940356
GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,0.26661208305854056,2,72,0.6120789899940356
GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY,0.2669876260878754,1,23,0.6120789899940356
GO_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.2671954631502678,1,22,0.6120789899940356
GO_RESPONSE_TO_TUMOR_CELL,0.26722176183437424,1,21,0.6120789899940356
GO_ANION_HOMEOSTASIS,0.267483666568075,1,24,0.612121402564794
GO_SPECIFIC_GRANULE_MEMBRANE,0.26838626916628133,2,73,0.6136286063210886
GO_LUMENAL_SIDE_OF_MEMBRANE,0.26915803510797415,1,21,0.6140959871270891
GO_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0.2692900375607507,1,22,0.6140959871270891
GO_VACUOLAR_ACIDIFICATION,0.2694330415355936,1,21,0.6140959871270891
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS,0.2695673836136407,4,193,0.6140959871270891
GO_REGULATION_OF_CYTOKINESIS,0.27005464358419495,2,75,0.6141348330043914
GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.27007281324169263,4,185,0.6141348330043914
GO_RESPONSE_TO_ANGIOTENSIN,0.2707274448014306,1,24,0.615067320393494
GO_POSITIVE_REGULATION_OF_HEART_RATE,0.2715126235091673,1,22,0.6160886976863948
GO_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,0.27166694462592916,1,23,0.6160886976863948
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.27213658088062787,2,72,0.6161313657052172
GO_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.2721757245719667,1,23,0.6161313657052172
GO_GRANULOCYTE_MIGRATION,0.2725138334822025,2,73,0.6163419884961684
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS,0.2729873601156761,1,23,0.6168582306297622
GO_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS,0.2733626668071255,1,23,0.617151801633681
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.2739165862301881,2,75,0.6178477258914109
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,0.27435469786146527,1,23,0.6182324159637593
GO_RESPONSE_TO_OXIDATIVE_STRESS,0.2745787708276418,7,371,0.6182324159637593
GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT,0.27525087885086735,2,75,0.6186002190731713
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY,0.27560196570719303,1,23,0.6186002190731713
GO_MICROGLIAL_CELL_ACTIVATION,0.2762436687566731,1,24,0.6186002190731713
GO_LIPID_DROPLET,0.2765087804172855,2,72,0.6186002190731713
GO_GLYCOPROTEIN_METABOLIC_PROCESS,0.2765625855945422,6,317,0.6186002190731713
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,0.276706190201398,1,22,0.6186002190731713
GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY,0.276776784572341,1,25,0.6186002190731713
GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS,0.2771574409711681,1,23,0.6186002190731713
GO_ENDOCYTOSIS,0.27775990138618284,8,461,0.6186002190731713
GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.27786358865967264,2,76,0.6186002190731713
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.2779749070454105,1,23,0.6186002190731713
GO_RESPONSE_TO_OSMOTIC_STRESS,0.2780176996079001,2,75,0.6186002190731713
GO_REGULATION_OF_BODY_FLUID_LEVELS,0.27820191356269064,7,387,0.6186002190731713
GO_NEUROTRANSMITTER_TRANSPORT,0.27830117937204163,4,196,0.6186002190731713
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,0.2784501215349278,1,24,0.6186002190731713
GO_STEROL_TRANSPORTER_ACTIVITY,0.27887801098012116,1,24,0.6186002190731713
GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT,0.27896840375313076,1,25,0.6186002190731713
GO_CGMP_MEDIATED_SIGNALING,0.2791694825638367,1,24,0.6186002190731713
GO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE,0.27974556295913844,1,24,0.6190767470016213
GO_LEUKOCYTE_APOPTOTIC_PROCESS,0.27993230372529,2,77,0.6190767470016213
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,0.28078604267567503,1,23,0.6190767470016213
GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN,0.2809704834459679,1,23,0.6190767470016213
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT,0.2809754466078602,5,252,0.6190767470016213
GO_NEGATIVE_REGULATION_OF_CELL_KILLING,0.28098868869632915,1,22,0.6190767470016213
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.28172360938983676,22,1400,0.6190767470016213
GO_DETECTION_OF_BIOTIC_STIMULUS,0.28244497567261073,1,24,0.6190767470016213
GO_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.28248792200414385,1,24,0.6190767470016213
GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.28281147288683495,6,321,0.6190767470016213
GO_CELL_FATE_COMMITMENT,0.28292408256462287,4,196,0.6190767470016213
GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,0.2832157504043006,1,24,0.6190767470016213
GO_PLATELET_ACTIVATION,0.28361587961639373,3,137,0.6190767470016213
GO_REGULATION_OF_GLIAL_CELL_PROLIFERATION,0.28410356538612525,1,25,0.6190767470016213
GO_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION,0.2853905610540676,1,25,0.6190767470016213
GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING,0.2855718923852474,3,138,0.6190767470016213
GO_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION,0.285729706772054,1,24,0.6190767470016213
GO_PHAGOSOME_ACIDIFICATION,0.28573106598753445,1,23,0.6190767470016213
GO_CELLULAR_DEFENSE_RESPONSE,0.2862491543925071,1,24,0.6190767470016213
GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,0.28658022331471883,1,25,0.6190767470016213
GO_LEUKOCYTE_CHEMOTAXIS,0.2866616840759156,3,134,0.6190767470016213
GO_AUTOPHAGY_OF_MITOCHONDRION,0.2866701479415476,2,74,0.6190767470016213
GO_RECYCLING_ENDOSOME_MEMBRANE,0.28669234944727484,2,76,0.6190767470016213
GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT,0.2872153654953242,1,26,0.6190767470016213
GO_HISTONE_ACETYLTRANSFERASE_BINDING,0.2872370055546826,1,24,0.6190767470016213
GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS,0.2874268184991147,1,24,0.6190767470016213
GO_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,0.2877697718971521,2,78,0.6190767470016213
GO_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION,0.28794793009610065,1,25,0.6190767470016213
